"County","FIPS","Year","Grade","School Type","Measure Type","Variable","Value"
"Middlesex County","09007","2011-2015","Pre-K","Private","Percent","Enrolled Students",42.6
"Middlesex County","09007","2011-2015","Pre-K","Private","Percent","Margins of Error",7
"Middlesex County","09007","2011-2015","K","Total","Number","Enrolled Students",1595
"Middlesex County","09007","2011-2015","K","Total","Number","Margins of Error",255
"Middlesex County","09007","2011-2015","K","Total","Percent","Enrolled Students",5.8
"Middlesex County","09007","2011-2015","K","Total","Percent","Margins of Error",1
"Middlesex County","09007","2011-2015","K","Public","Number","Enrolled Students",1380
"Middlesex County","09007","2011-2015","K","Public","Number","Margins of Error",237
"Middlesex County","09007","2011-2015","K","Public","Percent","Enrolled Students",86.5
"Middlesex County","09007","2011-2015","K","Public","Percent","Margins of Error",5
"Middlesex County","09007","2011-2015","K","Private","Number","Enrolled Students",215
"Middlesex County","09007","2011-2015","K","Private","Number","Margins of Error",119
"Middlesex County","09007","2011-2015","K","Private","Percent","Enrolled Students",13.5
"Middlesex County","09007","2011-2015","K","Private","Percent","Margins of Error",7
"Middlesex County","09007","2011-2015","Grades 1 to 4","Total","Number","Enrolled Students",7139
"Middlesex County","09007","2011-2015","Grades 1 to 4","Total","Number","Margins of Error",451
"Middlesex County","09007","2011-2015","Grades 1 to 4","Total","Percent","Enrolled Students",25.8
"Middlesex County","09007","2011-2015","Grades 1 to 4","Total","Percent","Margins of Error",1
"Middlesex County","09007","2011-2015","Grades 1 to 4","Public","Number","Enrolled Students",6718
"Middlesex County","09007","2011-2015","Grades 1 to 4","Public","Number","Margins of Error",442
"Middlesex County","09007","2011-2015","Grades 1 to 4","Public","Percent","Enrolled Students",94.1
"Middlesex County","09007","2011-2015","Grades 1 to 4","Public","Percent","Margins of Error",2
"Middlesex County","09007","2011-2015","Grades 1 to 4","Private","Number","Enrolled Students",421
"Middlesex County","09007","2011-2015","Grades 1 to 4","Private","Number","Margins of Error",140
"Middlesex County","09007","2011-2015","Grades 1 to 4","Private","Percent","Enrolled Students",5.9
"Middlesex County","09007","2011-2015","Grades 1 to 4","Private","Percent","Margins of Error",2
"Middlesex County","09007","2011-2015","Grades 5 to 8","Total","Number","Enrolled Students",7865
"Middlesex County","09007","2011-2015","Grades 5 to 8","Total","Number","Margins of Error",478
"Middlesex County","09007","2011-2015","Grades 5 to 8","Total","Percent","Enrolled Students",28.4
"Middlesex County","09007","2011-2015","Grades 5 to 8","Total","Percent","Margins of Error",2
"Middlesex County","09007","2011-2015","Grades 5 to 8","Public","Number","Enrolled Students",7531
"Middlesex County","09007","2011-2015","Grades 5 to 8","Public","Number","Margins of Error",462
"Middlesex County","09007","2011-2015","Grades 5 to 8","Public","Percent","Enrolled Students",95.8
"Middlesex County","09007","2011-2015","Grades 5 to 8","Public","Percent","Margins of Error",1
"Middlesex County","09007","2011-2015","Grades 5 to 8","Private","Number","Enrolled Students",334
"Middlesex County","09007","2011-2015","Grades 5 to 8","Private","Number","Margins of Error",110
"Middlesex County","09007","2011-2015","Grades 5 to 8","Private","Percent","Enrolled Students",4.2
"Middlesex County","09007","2011-2015","Grades 5 to 8","Private","Percent","Margins of Error",1
"Middlesex County","09007","2011-2015","Grades 9 to 12","Total","Number","Enrolled Students",8697
"Middlesex County","09007","2011-2015","Grades 9 to 12","Total","Number","Margins of Error",356
"Middlesex County","09007","2011-2015","Grades 9 to 12","Total","Percent","Enrolled Students",31.4
"Middlesex County","09007","2011-2015","Grades 9 to 12","Total","Percent","Margins of Error",1
"Middlesex County","09007","2011-2015","Grades 9 to 12","Public","Number","Enrolled Students",7549
"Middlesex County","09007","2011-2015","Grades 9 to 12","Public","Number","Margins of Error",424
"Middlesex County","09007","2011-2015","Grades 9 to 12","Public","Percent","Enrolled Students",86.8
"Middlesex County","09007","2011-2015","Grades 9 to 12","Public","Percent","Margins of Error",3
"Middlesex County","09007","2011-2015","Grades 9 to 12","Private","Number","Enrolled Students",1148
"Middlesex County","09007","2011-2015","Grades 9 to 12","Private","Number","Margins of Error",216
"Middlesex County","09007","2011-2015","Grades 9 to 12","Private","Percent","Enrolled Students",13.2
"Middlesex County","09007","2011-2015","Grades 9 to 12","Private","Percent","Margins of Error",2
"Middlesex County","09007","2012-2016","Total","Total","Number","Enrolled Students",26996
"Middlesex County","09007","2012-2016","Total","Total","Number","Margins of Error",822
"Middlesex County","09007","2012-2016","Total","Total","Percent","Enrolled Students",100
"Middlesex County","09007","2012-2016","Total","Total","Percent","Margins of Error",0
"Middlesex County","09007","2012-2016","Total","Public","Number","Enrolled Students",23699
"Middlesex County","09007","2012-2016","Total","Public","Number","Margins of Error",782
"Middlesex County","09007","2012-2016","Total","Public","Percent","Enrolled Students",87.8
"Middlesex County","09007","2012-2016","Total","Public","Percent","Margins of Error",1
"Middlesex County","09007","2012-2016","Total","Private","Number","Enrolled Students",3297
"Middlesex County","09007","2012-2016","Total","Private","Number","Margins of Error",413
"Middlesex County","09007","2012-2016","Total","Private","Percent","Enrolled Students",12.2
"Middlesex County","09007","2012-2016","Total","Private","Percent","Margins of Error",2
"Middlesex County","09007","2012-2016","Pre-K","Total","Number","Enrolled Students",2131
"Middlesex County","09007","2012-2016","Pre-K","Total","Number","Margins of Error",334
"Middlesex County","09007","2012-2016","Pre-K","Total","Percent","Enrolled Students",7.9
"Middlesex County","09007","2012-2016","Pre-K","Total","Percent","Margins of Error",1
"Middlesex County","09007","2012-2016","Pre-K","Public","Number","Enrolled Students",1157
"Middlesex County","09007","2012-2016","Pre-K","Public","Number","Margins of Error",251
"Middlesex County","09007","2012-2016","Pre-K","Public","Percent","Enrolled Students",54.3
"Middlesex County","09007","2012-2016","Pre-K","Public","Percent","Margins of Error",8
"Middlesex County","09007","2012-2016","Pre-K","Private","Number","Enrolled Students",974
"Middlesex County","09007","2012-2016","Pre-K","Private","Number","Margins of Error",228
"Middlesex County","09007","2012-2016","Pre-K","Private","Percent","Enrolled Students",45.7
"Middlesex County","09007","2012-2016","Pre-K","Private","Percent","Margins of Error",8
"Middlesex County","09007","2012-2016","K","Total","Number","Enrolled Students",1571
"Middlesex County","09007","2012-2016","K","Total","Number","Margins of Error",271
"Middlesex County","09007","2012-2016","K","Total","Percent","Enrolled Students",5.8
"Middlesex County","09007","2012-2016","K","Total","Percent","Margins of Error",1
"Middlesex County","09007","2012-2016","K","Public","Number","Enrolled Students",1329
"Middlesex County","09007","2012-2016","K","Public","Number","Margins of Error",249
"Middlesex County","09007","2012-2016","K","Public","Percent","Enrolled Students",84.6
"Middlesex County","09007","2012-2016","K","Public","Percent","Margins of Error",6
"Middlesex County","09007","2012-2016","K","Private","Number","Enrolled Students",242
"Middlesex County","09007","2012-2016","K","Private","Number","Margins of Error",134
"Middlesex County","09007","2012-2016","K","Private","Percent","Enrolled Students",15.4
"Middlesex County","09007","2012-2016","K","Private","Percent","Margins of Error",8
"Middlesex County","09007","2012-2016","Grades 1 to 4","Total","Number","Enrolled Students",6581
"Middlesex County","09007","2012-2016","Grades 1 to 4","Total","Number","Margins of Error",417
"Middlesex County","09007","2012-2016","Grades 1 to 4","Total","Percent","Enrolled Students",24.4
"Middlesex County","09007","2012-2016","Grades 1 to 4","Total","Percent","Margins of Error",1
"Middlesex County","09007","2012-2016","Grades 1 to 4","Public","Number","Enrolled Students",6096
"Middlesex County","09007","2012-2016","Grades 1 to 4","Public","Number","Margins of Error",421
"Middlesex County","09007","2012-2016","Grades 1 to 4","Public","Percent","Enrolled Students",92.6
"Middlesex County","09007","2012-2016","Grades 1 to 4","Public","Percent","Margins of Error",2
"Middlesex County","09007","2012-2016","Grades 1 to 4","Private","Number","Enrolled Students",485
"Middlesex County","09007","2012-2016","Grades 1 to 4","Private","Number","Margins of Error",153
"Middlesex County","09007","2012-2016","Grades 1 to 4","Private","Percent","Enrolled Students",7.4
"Middlesex County","09007","2012-2016","Grades 1 to 4","Private","Percent","Margins of Error",2
"Middlesex County","09007","2012-2016","Grades 5 to 8","Total","Number","Enrolled Students",8157
"Middlesex County","09007","2012-2016","Grades 5 to 8","Total","Number","Margins of Error",440
"Middlesex County","09007","2012-2016","Grades 5 to 8","Total","Percent","Enrolled Students",30.2
"Middlesex County","09007","2012-2016","Grades 5 to 8","Total","Percent","Margins of Error",1
"Middlesex County","09007","2012-2016","Grades 5 to 8","Public","Number","Enrolled Students",7744
"Middlesex County","09007","2012-2016","Grades 5 to 8","Public","Number","Margins of Error",448
"Middlesex County","09007","2012-2016","Grades 5 to 8","Public","Percent","Enrolled Students",94.9
"Middlesex County","09007","2012-2016","Grades 5 to 8","Public","Percent","Margins of Error",2
"Middlesex County","09007","2012-2016","Grades 5 to 8","Private","Number","Enrolled Students",413
"Middlesex County","09007","2012-2016","Grades 5 to 8","Private","Number","Margins of Error",164
"Middlesex County","09007","2012-2016","Grades 5 to 8","Private","Percent","Enrolled Students",5.1
"Middlesex County","09007","2012-2016","Grades 5 to 8","Private","Percent","Margins of Error",2
"Middlesex County","09007","2012-2016","Grades 9 to 12","Total","Number","Enrolled Students",8556
"Middlesex County","09007","2012-2016","Grades 9 to 12","Total","Number","Margins of Error",352
"Middlesex County","09007","2012-2016","Grades 9 to 12","Total","Percent","Enrolled Students",31.7
"Middlesex County","09007","2012-2016","Grades 9 to 12","Total","Percent","Margins of Error",1
"Middlesex County","09007","2012-2016","Grades 9 to 12","Public","Number","Enrolled Students",7373
"Middlesex County","09007","2012-2016","Grades 9 to 12","Public","Number","Margins of Error",330
"Middlesex County","09007","2012-2016","Grades 9 to 12","Public","Percent","Enrolled Students",86.2
"Middlesex County","09007","2012-2016","Grades 9 to 12","Public","Percent","Margins of Error",2
"Middlesex County","09007","2012-2016","Grades 9 to 12","Private","Number","Enrolled Students",1183
"Middlesex County","09007","2012-2016","Grades 9 to 12","Private","Number","Margins of Error",224
"Middlesex County","09007","2012-2016","Grades 9 to 12","Private","Percent","Enrolled Students",13.8
"Middlesex County","09007","2012-2016","Grades 9 to 12","Private","Percent","Margins of Error",3
"Middlesex County","09007","2013-2017","Total","Total","Number","Enrolled Students",26106
"Middlesex County","09007","2013-2017","Total","Total","Number","Margins of Error",817
"Middlesex County","09007","2013-2017","Total","Total","Percent","Enrolled Students",100
"Middlesex County","09007","2013-2017","Total","Total","Percent","Margins of Error",0
"Middlesex County","09007","2013-2017","Total","Public","Number","Enrolled Students",22714
"Middlesex County","09007","2013-2017","Total","Public","Number","Margins of Error",806
"Middlesex County","09007","2013-2017","Total","Public","Percent","Enrolled Students",87
"Middlesex County","09007","2013-2017","Total","Public","Percent","Margins of Error",2
"Middlesex County","09007","2013-2017","Total","Private","Number","Enrolled Students",3392
"Middlesex County","09007","2013-2017","Total","Private","Number","Margins of Error",405
"Middlesex County","09007","2013-2017","Total","Private","Percent","Enrolled Students",13
"Middlesex County","09007","2013-2017","Total","Private","Percent","Margins of Error",2
"Middlesex County","09007","2013-2017","Pre-K","Total","Number","Enrolled Students",1924
"Middlesex County","09007","2013-2017","Pre-K","Total","Number","Margins of Error",272
"Middlesex County","09007","2013-2017","Pre-K","Total","Percent","Enrolled Students",7.4
"Middlesex County","09007","2013-2017","Pre-K","Total","Percent","Margins of Error",1
"Middlesex County","09007","2013-2017","Pre-K","Public","Number","Enrolled Students",1054
"Middlesex County","09007","2013-2017","Pre-K","Public","Number","Margins of Error",218
"Middlesex County","09007","2013-2017","Pre-K","Public","Percent","Enrolled Students",54.8
"Middlesex County","09007","2013-2017","Pre-K","Public","Percent","Margins of Error",8
"Middlesex County","09007","2013-2017","Pre-K","Private","Number","Enrolled Students",870
"Middlesex County","09007","2013-2017","Pre-K","Private","Number","Margins of Error",194
