FIPSCode,LocationType,Location,ParentCounty,GradeLevel,TimeFrame,DataFormat,Data
06626820,School District,Nevada City Elementary,Nevada County,Grade 7,2014,Percent,24.8
06626820,School District,Nevada City Elementary,Nevada County,Grade 7,2015,Percent,29.5
06626820,School District,Nevada City Elementary,Nevada County,Grade 7,2016,Percent,26.4
06626820,School District,Nevada City Elementary,Nevada County,Grade 7,2017,Percent,25.3
06626820,School District,Nevada City Elementary,Nevada County,Grade 7,2018,Percent,29.7
06626820,School District,Nevada City Elementary,Nevada County,Grade 9,2014,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Grade 9,2015,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Grade 9,2016,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Grade 9,2017,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Grade 9,2018,Percent,S
06057,County,Nevada County,,Grade 5,2014,Percent,29.1
06057,County,Nevada County,,Grade 5,2015,Percent,26.2
06057,County,Nevada County,,Grade 5,2016,Percent,29.4
06057,County,Nevada County,,Grade 5,2017,Percent,28.1
06057,County,Nevada County,,Grade 5,2018,Percent,31.4
06057,County,Nevada County,,Grade 7,2014,Percent,26.8
06057,County,Nevada County,,Grade 7,2015,Percent,29.5
06057,County,Nevada County,,Grade 7,2016,Percent,31.4
06057,County,Nevada County,,Grade 7,2017,Percent,26.3
06057,County,Nevada County,,Grade 7,2018,Percent,31.1
06057,County,Nevada County,,Grade 9,2014,Percent,19.3
06057,County,Nevada County,,Grade 9,2015,Percent,27.4
06057,County,Nevada County,,Grade 9,2016,Percent,37.1
06057,County,Nevada County,,Grade 9,2017,Percent,26.0
06057,County,Nevada County,,Grade 9,2018,Percent,30.3
06626880,School District,Nevada Joint Union High,Nevada County,Grade 5,2014,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Grade 5,2015,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Grade 5,2016,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Grade 5,2017,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Grade 5,2018,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Grade 7,2014,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Grade 7,2015,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Grade 7,2016,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Grade 7,2017,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Grade 7,2018,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Grade 9,2014,Percent,19.1
06626880,School District,Nevada Joint Union High,Nevada County,Grade 9,2015,Percent,28.4
06626880,School District,Nevada Joint Union High,Nevada County,Grade 9,2016,Percent,37.8
06626880,School District,Nevada Joint Union High,Nevada County,Grade 9,2017,Percent,26.9
06626880,School District,Nevada Joint Union High,Nevada County,Grade 9,2018,Percent,30.1
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 5,2014,Percent,N_A
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 5,2015,Percent,24.0
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 5,2016,Percent,39.0
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 5,2017,Percent,29.8
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 5,2018,Percent,30.0
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 7,2014,Percent,N_A
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 7,2015,Percent,30.9
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 7,2016,Percent,25.0
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 7,2017,Percent,24.0
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 7,2018,Percent,30.0
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 9,2014,Percent,N_A
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 9,2015,Percent,S
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 9,2016,Percent,S
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 9,2017,Percent,S
06601427,School District,Penn Valley Union Elementary,Nevada County,Grade 9,2018,Percent,S
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 5,2014,Percent,31.6
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 5,2015,Percent,28.7
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 5,2016,Percent,S
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 5,2017,Percent,37.1
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 5,2018,Percent,21.8
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 7,2014,Percent,23.3
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 7,2015,Percent,34.5
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 7,2016,Percent,S
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 7,2017,Percent,26.5
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 7,2018,Percent,33.8
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 9,2014,Percent,S
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 9,2015,Percent,S
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 9,2016,Percent,S
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 9,2017,Percent,S
06630930,School District,Pleasant Ridge Union Elementary,Nevada County,Grade 9,2018,Percent,S
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 5,2014,Percent,S
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 5,2015,Percent,S
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 5,2016,Percent,N_A
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 5,2017,Percent,N_A
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 5,2018,Percent,S
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 7,2014,Percent,S
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 7,2015,Percent,S
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 7,2016,Percent,N_A
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 7,2017,Percent,N_A
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 7,2018,Percent,S
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 9,2014,Percent,S
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 9,2015,Percent,S
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 9,2016,Percent,N_A
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 9,2017,Percent,N_A
06600012,School District,Twin Ridges Elementary,Nevada County,Grade 9,2018,Percent,S
06640380,School District,Union Hill Elementary,Nevada County,Grade 5,2014,Percent,12.3
06640380,School District,Union Hill Elementary,Nevada County,Grade 5,2015,Percent,18.5
06640380,School District,Union Hill Elementary,Nevada County,Grade 5,2016,Percent,24.6
06640380,School District,Union Hill Elementary,Nevada County,Grade 5,2017,Percent,10.8
06640380,School District,Union Hill Elementary,Nevada County,Grade 5,2018,Percent,25.4
06640380,School District,Union Hill Elementary,Nevada County,Grade 7,2014,Percent,27.7
06640380,School District,Union Hill Elementary,Nevada County,Grade 7,2015,Percent,23.4
06640380,School District,Union Hill Elementary,Nevada County,Grade 7,2016,Percent,35.5
06640380,School District,Union Hill Elementary,Nevada County,Grade 7,2017,Percent,24.6
06640380,School District,Union Hill Elementary,Nevada County,Grade 7,2018,Percent,13.8
06640380,School District,Union Hill Elementary,Nevada County,Grade 9,2014,Percent,S
06640380,School District,Union Hill Elementary,Nevada County,Grade 9,2015,Percent,S
06640380,School District,Union Hill Elementary,Nevada County,Grade 9,2016,Percent,S
06640380,School District,Union Hill Elementary,Nevada County,Grade 9,2017,Percent,S
06640380,School District,Union Hill Elementary,Nevada County,Grade 9,2018,Percent,S
06602610,School District,Anaheim Elementary,Orange County,Grade 5,2014,Percent,50.3
06602610,School District,Anaheim Elementary,Orange County,Grade 5,2015,Percent,48.9
06602610,School District,Anaheim Elementary,Orange County,Grade 5,2016,Percent,48.9
06602610,School District,Anaheim Elementary,Orange County,Grade 5,2017,Percent,50.5
06602610,School District,Anaheim Elementary,Orange County,Grade 5,2018,Percent,52.1
06602610,School District,Anaheim Elementary,Orange County,Grade 7,2014,Percent,S
06602610,School District,Anaheim Elementary,Orange County,Grade 7,2015,Percent,S
06602610,School District,Anaheim Elementary,Orange County,Grade 7,2016,Percent,S
06602610,School District,Anaheim Elementary,Orange County,Grade 7,2017,Percent,S
06602610,School District,Anaheim Elementary,Orange County,Grade 7,2018,Percent,S
06602610,School District,Anaheim Elementary,Orange County,Grade 9,2014,Percent,S
06602610,School District,Anaheim Elementary,Orange County,Grade 9,2015,Percent,S
06602610,School District,Anaheim Elementary,Orange County,Grade 9,2016,Percent,S
06602610,School District,Anaheim Elementary,Orange County,Grade 9,2017,Percent,S
06602610,School District,Anaheim Elementary,Orange County,Grade 9,2018,Percent,S
06602630,School District,Anaheim Union High,Orange County,Grade 5,2014,Percent,S
06602630,School District,Anaheim Union High,Orange County,Grade 5,2015,Percent,S
06602630,School District,Anaheim Union High,Orange County,Grade 5,2016,Percent,S
06602630,School District,Anaheim Union High,Orange County,Grade 5,2017,Percent,S
06602630,School District,Anaheim Union High,Orange County,Grade 5,2018,Percent,S
06602630,School District,Anaheim Union High,Orange County,Grade 7,2014,Percent,42.7
06602630,School District,Anaheim Union High,Orange County,Grade 7,2015,Percent,43.4
06602630,School District,Anaheim Union High,Orange County,Grade 7,2016,Percent,43.4
06602630,School District,Anaheim Union High,Orange County,Grade 7,2017,Percent,43.8
06602630,School District,Anaheim Union High,Orange County,Grade 7,2018,Percent,46.0
06602630,School District,Anaheim Union High,Orange County,Grade 9,2014,Percent,40.5
06602630,School District,Anaheim Union High,Orange County,Grade 9,2015,Percent,39.4
06602630,School District,Anaheim Union High,Orange County,Grade 9,2016,Percent,40.6
06602630,School District,Anaheim Union High,Orange County,Grade 9,2017,Percent,41.0
06602630,School District,Anaheim Union High,Orange County,Grade 9,2018,Percent,43.5
06605880,School District,Brea_Olinda Unified,Orange County,Grade 5,2014,Percent,37.1
06605880,School District,Brea_Olinda Unified,Orange County,Grade 5,2015,Percent,36.9
06605880,School District,Brea_Olinda Unified,Orange County,Grade 5,2016,Percent,30.3
06605880,School District,Brea_Olinda Unified,Orange County,Grade 5,2017,Percent,30.7
06605880,School District,Brea_Olinda Unified,Orange County,Grade 5,2018,Percent,33.0
06605880,School District,Brea_Olinda Unified,Orange County,Grade 7,2014,Percent,28.7
06605880,School District,Brea_Olinda Unified,Orange County,Grade 7,2015,Percent,33.3
06605880,School District,Brea_Olinda Unified,Orange County,Grade 7,2016,Percent,26.6
06605880,School District,Brea_Olinda Unified,Orange County,Grade 7,2017,Percent,30.2
06605880,School District,Brea_Olinda Unified,Orange County,Grade 7,2018,Percent,29.6
06605880,School District,Brea_Olinda Unified,Orange County,Grade 9,2014,Percent,23.2
06605880,School District,Brea_Olinda Unified,Orange County,Grade 9,2015,Percent,28.1
06605880,School District,Brea_Olinda Unified,Orange County,Grade 9,2016,Percent,21.3
06605880,School District,Brea_Olinda Unified,Orange County,Grade 9,2017,Percent,31.1
06605880,School District,Brea_Olinda Unified,Orange County,Grade 9,2018,Percent,26.1
06606360,School District,Buena Park Elementary,Orange County,Grade 5,2014,Percent,50.4
06606360,School District,Buena Park Elementary,Orange County,Grade 5,2015,Percent,51.1
06606360,School District,Buena Park Elementary,Orange County,Grade 5,2016,Percent,50.6
06606360,School District,Buena Park Elementary,Orange County,Grade 5,2017,Percent,51.8
06606360,School District,Buena Park Elementary,Orange County,Grade 5,2018,Percent,50.3
06606360,School District,Buena Park Elementary,Orange County,Grade 7,2014,Percent,43.6
06606360,School District,Buena Park Elementary,Orange County,Grade 7,2015,Percent,46.7
06606360,School District,Buena Park Elementary,Orange County,Grade 7,2016,Percent,49.6
06606360,School District,Buena Park Elementary,Orange County,Grade 7,2017,Percent,41.6
06606360,School District,Buena Park Elementary,Orange County,Grade 7,2018,Percent,47.1
06606360,School District,Buena Park Elementary,Orange County,Grade 9,2014,Percent,S
06606360,School District,Buena Park Elementary,Orange County,Grade 9,2015,Percent,S
06606360,School District,Buena Park Elementary,Orange County,Grade 9,2016,Percent,S
06606360,School District,Buena Park Elementary,Orange County,Grade 9,2017,Percent,S
06606360,School District,Buena Park Elementary,Orange County,Grade 9,2018,Percent,S
06607440,School District,Capistrano Unified,Orange County,Grade 5,2014,Percent,22.4
