FIPSCode,LocationType,Location,ParentCounty,Gender,GradeLevel,TimeFrame,DataFormat,Data
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 5,2017,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 5,2018,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 7,2014,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 7,2015,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 7,2016,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 7,2017,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 7,2018,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 9,2014,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 9,2015,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 9,2016,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 9,2017,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Female,Grade 9,2018,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 5,2014,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 5,2015,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 5,2016,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 5,2017,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 5,2018,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 7,2014,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 7,2015,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 7,2016,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 7,2017,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 7,2018,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 9,2014,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 9,2015,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 9,2016,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 9,2017,Percent,S
06631920,School District,Raymond_Knowles Union Elementary,Madera County,Male,Grade 9,2018,Percent,S
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 5,2014,Percent,46.4
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 5,2015,Percent,32.1
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 5,2016,Percent,44.8
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 5,2017,Percent,38.2
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 5,2018,Percent,46.6
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 7,2014,Percent,39.5
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 7,2015,Percent,53.1
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 7,2016,Percent,49.4
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 7,2017,Percent,46.6
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 7,2018,Percent,50.0
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 9,2014,Percent,S
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 9,2015,Percent,S
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 9,2016,Percent,S
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 9,2017,Percent,S
06631980,School District,Red Bluff Union Elementary,Tehama County,Female,Grade 9,2018,Percent,S
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 5,2014,Percent,38.9
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 5,2015,Percent,43.8
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 5,2016,Percent,51.9
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 5,2017,Percent,45.7
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 5,2018,Percent,41.7
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 7,2014,Percent,42.7
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 7,2015,Percent,36.9
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 7,2016,Percent,45.9
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 7,2017,Percent,46.2
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 7,2018,Percent,55.2
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 9,2014,Percent,S
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 9,2015,Percent,S
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 9,2016,Percent,S
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 9,2017,Percent,S
06631980,School District,Red Bluff Union Elementary,Tehama County,Male,Grade 9,2018,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 5,2014,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 5,2015,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 5,2016,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 5,2017,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 5,2018,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 7,2014,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 7,2015,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 7,2016,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 7,2017,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 7,2018,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 9,2014,Percent,43.6
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 9,2015,Percent,29.4
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 9,2016,Percent,34.9
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 9,2017,Percent,46.2
06632010,School District,Red Bluff Joint Union High,Tehama County,Female,Grade 9,2018,Percent,37.9
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 5,2014,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 5,2015,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 5,2016,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 5,2017,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 5,2018,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 7,2014,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 7,2015,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 7,2016,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 7,2017,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 7,2018,Percent,S
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 9,2014,Percent,40.3
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 9,2015,Percent,29.3
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 9,2016,Percent,39.8
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 9,2017,Percent,36.2
06632010,School District,Red Bluff Joint Union High,Tehama County,Male,Grade 9,2018,Percent,34.0
06632040,School District,Redding Elementary,Shasta County,Female,Grade 5,2014,Percent,35.5
06632040,School District,Redding Elementary,Shasta County,Female,Grade 5,2015,Percent,30.6
06632040,School District,Redding Elementary,Shasta County,Female,Grade 5,2016,Percent,41.5
06632040,School District,Redding Elementary,Shasta County,Female,Grade 5,2017,Percent,27.3
06632040,School District,Redding Elementary,Shasta County,Female,Grade 5,2018,Percent,39.3
06632040,School District,Redding Elementary,Shasta County,Female,Grade 7,2014,Percent,36.2
06632040,School District,Redding Elementary,Shasta County,Female,Grade 7,2015,Percent,46.2
06632040,School District,Redding Elementary,Shasta County,Female,Grade 7,2016,Percent,37.6
06632040,School District,Redding Elementary,Shasta County,Female,Grade 7,2017,Percent,41.7
06632040,School District,Redding Elementary,Shasta County,Female,Grade 7,2018,Percent,48.2
06632040,School District,Redding Elementary,Shasta County,Female,Grade 9,2014,Percent,S
06632040,School District,Redding Elementary,Shasta County,Female,Grade 9,2015,Percent,S
